Customer Id,ZIP_CODE,FRE,MON,CC_CARD,AVRG,PSWEATERS,PKNIT_TOPS,PKNIT_DRES,PBLOUSES,PJACKETS,PCAR_PNTS,PCAS_PNTS,PSHIRTS,PDRESSES,PSUITS,POUTERWEAR,PJEWELRY,PFASHION,PLEGWEAR,PCOLLSPND,GMP,PROMOS,DAYS,MARKDOWN,CLUSTYPE,PERCRET,ln days between purchases,ln lifetime ave time betw visits
9.95563E+12,48073,4,626.45,0,156.61,0.03,0,0,0.04,0.34,0.08,0,0.06,0,0.27,0,0,0,0.01,0.21,0.56,18,491,0.15,15,0.15,4.81,4.25
9.95563E+12,48098,2,395.97,0,197.98,0,0,0.11,0.35,0.25,0,0,0.18,0,0,0,0,0,0,0,0.61,5,93,0.14,1,0.09,3.84,3.15
9.95563E+12,48047,3,520.44,1,173.48,0.14,0,0.02,0.1,0,0,0.04,0.08,0.12,0.39,0,0,0,0.02,0,0.33,8,399,0.36,18,0.04,4.89,3.16
9.95563E+12,48051,3,248.94,0,82.98,0.4,0,0,0.08,0,0,0,0.23,0.22,0,0,0.04,0,0,0,0.52,15,531,0.2,11,0,5.18,4.2
9.95563E+12,48042,4,599.43,1,149.85,0.1,0,0.03,0.19,0.16,0,0,0.08,0,0.39,0,0,0.03,0,0,0.5,16,689,0.3,16,0,5.15,4.05
9.95563E+12,48076,2,195.45,0,97.72,0.46,0,0,0,0,0.17,0,0,0.35,0,0,0,0,0,0,0.48,4,606,0.28,3,0,5.71,4.21
9.95563E+12,48060,15,1076.16,1,71.74,0.12,0.01,0.01,0.09,0.32,0.18,0.02,0.08,0,-0.1,0,0.01,0.03,0.01,0,0.48,23,683,0.25,40,0.19,3.82,3
9.95563E+12,48072,1,70,0,70,0,0,0,0,0.28,0.57,0,0,0,0,0,0,0.14,0,0,-0.17,0,212,0.49,10,0,5.36,5.36
9.95563E+12,48076,17,416.89,1,24.52,0.02,0.03,0,0.11,0.05,0.09,0,0,0.07,0,0,0.01,0,0.04,0.03,0.44,21,678,0.29,5,1.21,3.69,2.61
9.95563E+12,48096,1,327.99,0,327.99,0,0,0,0.03,0.6,0.35,0,0,0,0,0,0,0,0,0.96,0.67,0,50,0.02,29,0,3.91,1.97
9.95563E+12,48082,5,492.42,1,98.48,0.1,0,0,0.28,0.11,0.3,0.07,0.11,0,0,0,0,0,0,0.1,0.54,18,488,0.21,18,0,4.58,3.3
9.95563E+12,48017,2,196.99,0,98.49,0,0,0,0.17,0.54,0,0,0,0,0,0.25,0.02,0,0,0,0.57,17,499,0.02,10,0,5.52,4.42
9.95563E+12,48021,18,909.96,0,50.55,0.47,0.04,0,0.04,0.03,0,0.06,0.03,0.04,0,0,0.01,0,0,0,0.39,22,636,0.33,18,0.34,3.56,2.9
9.95563E+12,48017,2,98,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,11,560,0.15,10,0,5.63,4.54
9.95563E+12,48021,1,100.8,1,100.8,0.25,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.67,5,285,0.1,18,0,5.65,5.65
9.95563E+12,48045,15,903.58,1,60.23,0.07,0.01,0.06,0.09,0,0.13,0.06,0.1,0.17,0,0,0.05,0.03,0.01,0.08,0.55,18,685,0.23,15,0.21,3.82,3.03
9.95563E+12,48092,9,745.2,1,82.8,0.18,0.01,0.02,0.23,0.05,0.07,0,0.14,0.07,0,0,0,0.02,0,0,0.58,8,544,0.14,22,0.2,4.1,3.16
9.95563E+12,48051,4,225.98,0,56.49,0.14,0,0.19,0,0.22,0,0,0,0,0,0,0,0,0,0,0.51,14,504,0.02,11,0.74,4.84,3.82
9.95563E+12,48094,1,116.99,1,116.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.56,7,341,0.1,6,0,5.83,5.83
9.95563E+12,48044,1,69.99,0,69.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.71,1,530,0,16,0,6.27,4.48
9.95563E+12,48054,1,197,0,197,0,0,0,0.44,0,0,0,0,0.4,0,0,0,0.15,0,0.4,0.68,18,357,0,16,0,5.88,5.88
9.95563E+12,48060,2,561.94,0,280.97,0.38,0,0.05,0.02,0.23,0,0.16,0.09,0,0,0,0,0.03,0,0.02,0.52,17,621,0.13,4,0,5.74,4.82
9.95563E+12,48093,10,1372.01,1,137.2,0.09,0.01,0.01,0.07,0.36,0.14,0.01,0.07,0.03,0.1,0,0,0.01,0,0.08,0.39,15,586,0.3,10,0.08,4.07,2.76
9.95563E+12,48072,8,645.01,1,80.62,0,0,0,0.2,0.15,0,0.03,0.07,0,0.19,0.18,0.04,0.02,0.01,0,0.53,14,289,0.31,10,0.06,3.59,2.83
9.95563E+12,48076,17,818.06,1,48.12,0,0,0.01,0.23,0.15,0.05,0.02,0,0.12,0,0,0.01,0.03,0.03,0,0.56,27,657,0.18,11,0.45,3.65,2.96
9.95563E+12,48075,7,618.33,1,88.33,0.18,0.03,0.08,0.04,0.04,0.04,0,0.14,0,0.26,0,0,0,0,0,0.41,19,656,0.21,12,0.17,4.54,3.19
9.95563E+12,48044,5,301.69,0,60.33,0.36,0.1,0.28,0,0.18,0,0,0,0,0,0,0,0,0.04,0,0.5,10,271,0.28,16,0,3.99,3.2
9.95563E+12,48096,19,3314.75,0,174.46,0.16,0.02,0.01,0.05,0.19,0.07,0.03,0.17,0.08,0.03,0.04,0,0.03,0.02,0.06,0.47,28,676,0.24,16,0.04,3.57,2.88
9.95563E+12,48042,7,559.48,1,79.92,0.36,0.03,0,0.07,0,0.05,0.06,0.08,0,0,0,0,0,0.02,0,0.34,9,399,0.36,16,0.5,4.04,2.9
9.95563E+12,48083,19,160.24,0,8.43,0.02,0,0,0.04,0,0.03,0.02,0,0.07,0,0,0,0.07,0.01,0,0.31,17,671,0.27,10,2.65,3.56,2.84
9.95563E+12,48085,1,201.58,1,201.58,0,0.1,0,0,0.35,0,0,0,0,0.53,0,0,0,0,0,0.51,8,184,0.1,1,0,5.21,5.21
9.95563E+12,48034,2,223.02,1,111.51,0.36,0,0,0.24,0,0.3,0,0,0,0,0,0,0,0.07,0.15,0.38,19,530,0.45,12,0,5.58,4.89
9.95563E+12,48036,1,121.97,1,121.97,0,0,0,0.22,0,0,0,0.22,0.08,0.45,0,0,0,0,0,0.12,19,449,0.32,1,0,6.11,4.03
9.95563E+12,48038,2,1674.93,0,837.46,0.29,0.01,0.1,0.02,0.23,0.07,0.13,0.05,0.02,0,0,0,0.03,0,0.19,0.66,19,548,0.04,15,0,5.61,4.23
9.95563E+12,48093,1,119.74,1,119.74,0.46,0,0,0,0,0.33,0,0.2,0,0,0,0,0,0,0,0.57,14,446,0.05,10,0,6.1,5.41
9.95563E+12,48073,4,408.29,1,102.07,0.07,0,0.03,0.1,0.31,0.28,0,0,0,0,0,0,0,0.18,0,0.57,21,494,0.16,8,0,4.82,3.26
9.95563E+12,48085,2,188.97,0,94.48,0.15,0,0,0.2,0.42,0.21,0,0,0,0,0,0,0,0,0,0.59,5,695,0,4,0,5.85,4.75
9.95563E+12,48059,13,1934.54,1,148.81,0.15,0.02,0.08,0.12,0.19,0.18,0,0.07,0.06,0,0,0,0.05,0.01,0,0.44,31,686,0.24,4,0.02,3.97,3.4
9.95563E+12,48059,18,1353.13,1,75.17,0.12,0.06,0.03,0.1,0.19,0.07,0.02,0.06,0.02,0,0,0.01,0.02,0.02,0.02,0.49,3,625,0.19,16,0.27,3.55,2.75
9.95563E+12,48085,6,581.94,1,96.99,0.12,0.02,0.12,0.15,0,0,0.17,0,0,0.22,0,0,0.12,0.05,0,0.59,19,679,0.15,1,0,4.73,3.69
9.95563E+12,48074,5,415.97,0,83.19,0.82,0,0,0,0,0,0.08,0.04,0,0,0,0,0,0,0,0.44,16,491,0.36,16,0.04,4.59,3.25
9.95563E+12,48044,2,356.5,1,178.25,0.41,0,0,0,0.25,0.17,-0.06,0.08,0,0,0,0,0,0,0,0.48,0,25,0.29,11,0.16,2.53,0.32
9.95563E+12,48009,1,79.99,0,79.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.61,2,664,0,1,0,6.5,5.11
9.95563E+12,48097,7,614.41,1,87.77,0.1,0.03,0,0.14,0.1,0.06,0.03,0.02,0.08,0,0,0,0.04,0,0.25,0.59,20,645,0.11,38,0.52,4.52,3.52
9.95563E+12,48085,3,604.95,1,201.65,0,0,0,0,0,0,0.03,0,0.07,0.8,0,0,0,0.07,0,0.58,10,466,0.06,10,0.06,5.05,4.06
9.95563E+12,48035,4,305.98,1,76.49,0.04,0,0,0,0.2,0,0,0,0,0.24,0,0,0.13,0,0.2,0.64,12,659,0,15,0.61,5.1,3.93
9.95563E+12,48021,4,732.47,1,183.11,0.14,0.01,0.01,0.18,0.1,0.11,0.07,0.07,0.06,0,0,0,0.02,0.01,0,0.58,19,430,0.22,22,0.22,4.68,3.67
9.95563E+12,48042,5,886.35,0,177.27,0.31,0.01,0,0.04,0.26,0.08,0,0.08,0.09,0,0,0.03,0.05,0,0,0.21,20,630,0.33,16,0,4.84,3.45
9.95563E+12,48073,15,1563.15,1,104.21,0.18,0.06,0.05,0.04,0.11,0.05,0,0.03,0.08,0.3,0,0,0,0.05,0.05,0.51,29,688,0.27,10,0,3.83,2.92
9.95563E+12,48059,5,871.96,1,174.39,0.25,0.01,0,0.15,0.11,0,0.24,0.04,0.06,0.11,0,0,0,0,0,0.52,19,509,0.29,10,0,4.62,3.75
9.95563E+12,48042,9,868.73,1,96.52,0.14,0.05,0.05,0.04,0.29,0.04,0,0,0,0.08,0,0,0.07,0.01,0,0.35,16,653,0.33,16,0.21,4.28,3.02
9.95563E+12,48093,2,148.74,0,74.37,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.48,21,201,0.33,23,0,4.61,3.36
9.95563E+12,48084,9,518.87,1,57.65,0.25,0.01,0,0.1,0,0.12,0,0.21,0.22,0,0,0.01,0.05,0,0,0.31,17,657,0.29,12,0,4.29,3.4
9.95563E+12,48070,1,121,0,121,0.4,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0.71,16,410,0,3,0,6.02,5.32
9.95563E+12,48066,2,362.98,0,181.49,0.07,0,0,0.09,0.22,0,0.23,0.36,0,0,0,0,0,0,0.13,0.66,7,320,0,40,0,5.08,5.08
9.95563E+12,48072,7,131.59,0,18.79,0,0.02,0,-0.08,0.13,0.21,0.18,-0.07,0.05,-0.17,0,0,0.04,0,0,0.31,15,678,0.4,10,2.11,4.57,3.69
9.95563E+12,48091,1,266,0,266,0.19,0,0,0.18,0.4,0.22,0,0,0,0,0,0,0,0,0.22,0.69,6,264,0.06,22,0,5.58,5.58
9.95563E+12,48038,1,186.3,1,186.3,0,0.09,0,0.37,0,0.28,0.18,0,0,0,0,0.05,0,0,0,0.65,8,302,0.21,4,0,5.71,5.71
9.95563E+12,48098,4,915.27,1,228.81,0.02,0,0,0.15,0.2,0.11,0,0.15,0.09,0.22,0,0,0,0.01,0.17,0.6,4,129,0.14,1,0,3.47,2.78
9.95563E+12,48085,1,412.99,0,412.99,0,0,0,0.23,0.4,0,0,0.11,0,0.24,0,0,0,0,0,0.64,12,341,0,1,0,5.83,5.14
9.95563E+12,48035,9,465.44,1,51.71,0.08,0.01,0,0,0.19,0.04,0,0,0,0,0.11,0,0,0,0,0.52,20,691,0.38,23,1.22,4.34,2.98
9.95563E+12,48063,7,454.42,1,64.91,0.37,0.16,0.08,0.13,0,0,0.14,0,0,0,0,0.02,0,0.01,0,0.55,24,649,0.16,25,0.06,4.53,3.14
9.95563E+12,48038,11,880.47,1,80.04,0.31,0.05,0.05,0,0.09,0.16,0.09,0.05,0,0,0,0,0,0,0.14,0.63,20,515,0.1,10,0.21,3.85,3.2
9.95563E+12,48060,5,732.73,0,146.54,0.43,0.03,0,0.09,0.14,0.15,0.12,0,0,0,0,0,0,0.01,0.19,0.56,22,491,0.16,4,0,4.59,4.12
9.95563E+12,48044,4,478.83,1,119.7,0.1,0.02,0,0.21,0.17,0.17,0.12,0.11,0,0,0,0,0.03,0.03,0,0.47,10,596,0.18,4,0,5,3.39
9.95563E+12,48085,1,84,0,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.72,5,170,0,1,0,5.14,5.14
9.95563E+12,48060,25,1050.71,1,42.02,0.17,0,0,0.04,0.21,0.02,0,0.02,0.03,0.06,0,0.01,0,0.01,0.04,0.53,28,662,0.14,10,0.64,3.28,2.29
9.95563E+12,48091,4,210.97,1,52.74,0.2,0.08,0,0,0.27,0,0,0,0.06,0.25,0,0,0,0,0,0.29,24,677,0.41,35,0.13,5.13,4.03
9.95563E+12,48085,2,141.27,0,70.63,0,0,0,0.21,0,0.28,0,0.21,0,0,0,0,0.29,0,0,0.56,5,295,0.11,1,0,4.99,4.99
9.95563E+12,48066,2,164.92,0,82.46,0.32,0,0,0,0.47,0,0.1,0.09,0,0,0,0,0,0,0,0.1,5,244,0.4,22,0,4.8,4.4
9.95563E+12,48085,5,319.73,1,63.94,0.64,0.07,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0.54,18,543,0.22,1,0,4.69,3
9.95563E+12,48009,2,79,0,39.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.32,6,558,0.49,1,0,5.63,4.94
9.95563E+12,48043,2,203.45,0,101.72,0.55,0,0,0.08,0,0,0,0.08,0.14,0,0,0,0.11,0,0,0.39,12,296,0.34,23,0,5,4.3
9.95563E+12,48071,2,177.2,1,88.6,0,0,0,0.24,0.5,0,0,0.24,0,0,0,0,0,0,0.75,0.66,19,336,0.07,11,0,5.12,5.12
9.95563E+12,48075,1,78.99,0,78.99,0,0,0,0,0,0.81,0,0.18,0,0,0,0,0,0,0,0.57,1,228,0.11,8,0,5.43,5.43
9.95563E+12,48042,14,989.96,0,70.71,0.2,0.01,0,0.03,0.12,0.13,0.04,0.02,0.08,0,0,0.01,0.05,0,0.16,0.63,15,549,0.13,20,0.32,3.67,2.64
9.95563E+12,48085,3,376.64,1,125.54,0.37,0.06,0.05,0,0.26,0.15,0.09,0,0,0,0,0,0,0,0,0.61,15,267,0.11,1,0,4.49,2.7
9.95563E+12,48094,1,132,1,132,0.51,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0.66,17,350,0,20,0,5.86,5.86
9.95563E+12,48059,10,1477.39,1,147.73,0.2,0,0,0.11,0.11,0.05,0.06,0.12,0,0.03,0.12,0,0.02,0.01,0,0.6,19,502,0.15,4,0.14,3.92,3.22
9.95563E+12,48085,9,972.37,0,108.04,0.32,0,0,0.08,0.15,0.13,0,0.04,0,0,0,0.01,0,0.02,0.13,0.63,21,394,0.06,1,0.27,3.78,2.84
9.95563E+12,48059,2,178.95,0,89.47,0.72,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0.5,10,349,0.23,16,0,5.16,4.47
9.95563E+12,48044,5,248.21,0,49.64,0.16,0.08,0,0,0.22,0,0,0.15,0,0,0,0.01,0,0.05,0,0.56,16,629,0.07,16,0.4,4.83,4.65
9.95563E+12,48095,5,1103.37,1,220.67,0.23,0,0.01,0.08,0.15,0.15,0.06,0.07,0.11,0,0,0,0.05,0.01,0.14,0.64,20,355,0.11,6,0.04,4.26,3.23
9.95563E+12,48044,5,474.77,1,94.95,0.1,0.04,0,0.01,0.37,0,0,0.11,0.18,0,0,0.02,0.13,0,0,0.51,6,192,0.23,16,0,3.65,2.95
9.95563E+12,48049,6,669.7,1,111.61,0.22,0.02,0,0,0.39,0.07,0.1,0.11,0,0,0,0.01,0.02,0,0,0.46,25,606,0.33,11,0.01,4.62,3.63
9.95563E+12,48060,2,242.22,1,121.11,0.13,0.03,0.1,0,0.33,0.12,0,0.26,0,0,0,0,0,0,0,0.47,19,497,0.31,10,0,5.52,4.82
9.95563E+12,48073,2,240.93,0,120.46,0.32,0,0,0.2,0,0,0,0,0,0.46,0,0,0,0,0,0.39,21,491,0.37,10,0,5.5,4.81
9.95563E+12,48060,24,1802.94,1,75.12,0.13,0.01,0.03,0.05,0.24,0.12,0.01,0.08,0.01,0,0,0.01,0.04,0.05,0,0.52,19,676,0.25,23,0.23,3.34,2.75
9.95563E+12,48081,1,104.4,1,104.4,0,0,0,0.33,0,0.5,0,0,0,0,0,0,0.15,0,0.5,0.63,4,217,0.1,18,0,5.38,4.69
9.95563E+12,48084,2,188.99,1,94.49,0.3,0.1,0.15,0,0,0.33,0,0,0,0,0,0,0.08,0,0,0.63,18,405,0.08,8,0,5.31,4.91
9.95563E+12,48091,1,128,0,128,0.22,0,0,0.26,0,0,0,0.46,0,0,0,0,0,0.04,0,0.66,16,355,0,22,0,5.87,5.87
9.95563E+12,48076,2,226.92,1,113.46,0.51,0.04,0,0,0.26,0.16,0,0,0,0,0,0,0,0.01,0,0.51,17,390,0.15,29,0,5.27,3.57
9.95563E+12,48017,3,226.98,0,75.66,0.3,0,0.11,0,0,0.51,0,0,0,0,0,0,0,0.06,0.51,0.61,17,319,0.08,10,0,4.67,4.67
9.95563E+12,48047,8,1654.98,1,206.87,0.21,0,0,0.32,0.04,0,0,0.2,0.2,0,0,0,0,0,0,0.69,18,670,0.04,18,0,4.43,3.17
9.95563E+12,48059,1,79,0,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.64,10,363,0,31,0,5.89,5.89
9.95563E+12,48079,2,209.99,0,104.99,0.58,0,0.37,0,0.04,0,0,0,0,0,0,0,0,0,0,0.56,17,631,0.04,18,0,5.75,5.06
9.95563E+12,48178,9,507.22,0,56.35,0.35,0,0.09,0.17,0,0.06,0,0.08,0,0,0,0.04,0.02,0,0,0.51,24,528,0.27,4,0.2,4.07,3.38
9.95563E+12,48154,2,210.97,1,105.48,0.37,0,0,0.39,0,0.22,0,0,0,0,0,0,0,0,0,0.55,15,691,0.31,10,0,5.84,3.9
9.95563E+12,48116,2,486.6,1,243.3,0.14,0,0,0.06,0.4,0.22,0,0.11,0,0,0,0,0.04,0,0,0.65,19,352,0.09,6,0,5.17,5.17
9.95563E+12,48127,2,583.48,0,291.74,0.04,0.03,0,0.09,0.16,0.1,0,0.08,0,0.23,0,0,0.22,0.01,0.25,0.66,14,507,0.04,10,0,5.54,5.13
9.95563E+12,48167,7,350.06,0,50,0.26,0,0,0.05,0.21,0,0.2,0,0.09,0,0,0.06,0.03,0,0,0.54,10,303,0.22,4,0.06,3.77,3.41
9.95563E+12,48178,3,532.29,0,177.43,0.08,0,0.11,0.1,0,0.2,0.03,0,0,0.24,0,0,0.14,0,0.1,0.62,16,592,0.06,4,0.07,5.28,4.77
9.95563E+12,48170,6,130.29,0,21.71,0.18,0,0.27,0,0.09,0,0,0,0,0,0,0,0.16,0,0,0.59,13,296,0.06,3,0.37,3.9,3.61
9.95563E+12,48186,7,680.71,1,97.24,0.33,0.05,0.02,0.22,0.02,0.03,0.16,0.07,0,0,0,0,0.06,0,0.07,0.58,21,374,0.11,11,0,3.98,2.98
9.95563E+12,48170,4,263.97,1,65.99,0.14,0.03,0,0,0.31,0.16,0,0.15,0,0,0,0,0,0.01,0.63,0.66,6,189,0.05,10,0.2,3.86,3.86
9.95563E+12,48166,3,260.52,1,86.84,0,0,0,0.29,0.24,0,0,0.08,0.05,0.32,0,0,0,0,0,0.34,4,48,0.38,16,0,2.77,1.57
9.95563E+12,48105,4,392.89,1,98.22,0.31,0.06,0,0.18,0.15,0,0.27,0,0,0,0,0,0,0,0,0.41,22,551,0.26,1,0,4.93,3.75
9.95563E+12,48187,5,451.72,1,90.34,0.3,0,0,0.04,0.14,0.06,0.14,0.09,0,0,0,0,0.04,0,0.15,0.55,24,678,0.26,3,0.19,4.91,3.47
9.95563E+12,48167,7,184.49,0,26.35,0.28,0,0,0.07,0,0.22,0,0,0,0,0,0,0.07,0.04,0.22,0.49,13,664,0.27,4,0.39,4.55,3.1
9.95563E+12,48124,1,259.98,0,259.98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.62,15,342,0,10,0,5.83,5.83
9.95563E+12,48127,1,212.4,1,212.4,0.12,0,0.2,0,0.41,0.25,0,0,0,0,0,0,0,0,0,0.65,0,23,0.1,18,0,3.14,2.44
9.95563E+12,48152,2,431.24,1,215.62,0.17,0,0,0.04,0.52,0,0.2,0,0,0,0,0,0.04,0,0,0.62,20,509,0.1,10,0,5.54,3.83
9.95563E+12,48150,6,418.47,0,69.74,0,0,0.23,0.13,0.23,0,0.14,0.14,0,0,0,0,0.04,0.05,0,0.63,22,599,0.11,4,0,4.6,3.56
9.95563E+12,48176,1,115,0,115,0.13,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0.31,5,201,0.49,1,0,5.3,5.3
9.95563E+12,48170,1,78.99,0,78.99,0.62,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.59,5,610,0.32,4,0,6.41,5.31
9.95563E+12,48154,1,87,0,87,0.55,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.7,19,494,0,1,0,6.2,5.1
9.95563E+12,48154,4,434.71,0,108.67,0.37,0.04,0,0,0,0.4,0.16,0,0,0,0,0,0,0,0.13,0.56,11,290,0.2,1,0,4.28,3.37
9.95563E+12,48162,9,300.53,1,33.39,0.15,0.01,0,0.09,0.13,0,0.05,0.01,0,0,0,0,0,0,0,0.48,17,581,0.23,16,1.1,4.17,3.15
9.95563E+12,48152,1,90,1,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,8,208,0.54,10,0,5.34,5.34
9.95563E+12,48197,4,1019.57,1,254.89,0,0,0,0.07,0.3,0.07,0,0.11,0.04,0.39,0,0,0,0,0.14,0.5,9,275,0.24,8,0,4.23,3.82
9.95563E+12,48170,13,840.38,1,64.64,0.21,0.02,0.03,0.06,0.09,0.08,0,0.03,0.12,0,0,0,0.08,0.02,0.13,0.56,13,681,0.21,4,0.25,3.96,2.57
9.95563E+12,48152,1,102,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,13,680,0,10,0,6.52,4.91
9.95563E+12,48170,2,316.99,1,158.49,0.08,0,0.15,0,0.08,0,0,0.18,0.07,0.41,0,0,0,0,0,0.5,14,535,0.3,5,0,5.59,4.2
9.95563E+12,48170,1,178.97,0,178.97,0.32,0,0,0.11,0,0,0,0,0,0.55,0,0,0,0,0,0.54,19,626,0,10,0,6.44,4.83
9.95563E+12,48335,11,571.32,1,51.93,0.53,0,0.03,0,0,0.12,0,0.26,0,0,0,0,0,0,0,0.31,16,517,0.3,12,0,3.85,3.2
9.95563E+12,49509,2,296.87,1,148.43,0,0,0.01,0,0,0,0,0,0.1,0.87,0,0,0,0,0,0.52,9,253,0.31,10,0,4.84,4.43
9.95563E+12,48135,1,84,0,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.71,8,360,0,10,0,5.89,5.89
9.95563E+12,48176,2,170,0,85,0.28,0,0,0.2,0,0,0,0,0,0,0,0.16,0.34,0,0,0.67,15,341,0.1,1,0,5.14,4.45
9.95563E+12,48182,1,117,0,117,0.66,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.67,3,276,0,11,0,5.62,4.93
9.95563E+12,48187,15,376.32,1,25.08,0.24,0.01,0,0.06,0,0.06,0.08,0,0.06,0,0,0.01,0,0,0,0.5,18,636,0.32,2,0.79,3.75,2.96
9.95563E+12,48150,1,245.99,0,245.99,0.55,0,0,0,0,0,0,0.23,0.2,0,0,0,0,0,0,0.61,14,514,0.07,10,0,6.24,4.86
9.95563E+12,48187,1,92.99,1,92.99,0.6,0.05,0,0,0,0,0,0.12,0.12,0,0,0,0.08,0,0,0.02,1,603,0.6,2,0,6.4,5.71
9.95563E+12,48124,3,525.91,1,175.3,0.04,0,0.02,0,0.02,0,0,0.02,0,0.5,0,0,0,0,0,0.58,9,179,0.19,10,0.59,4.09,3.58
9.95563E+12,48180,3,179.38,0,59.79,0.36,0.02,0,0,0,0.35,0,0.03,0,0,0,0,0.12,0.08,0,-0.33,6,632,0.4,15,0,5.35,4.84
9.95563E+12,48185,1,105.29,1,105.29,0,0.16,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0.57,18,696,0.1,12,0,6.55,4.94
9.95563E+12,48167,17,1197.22,1,70.42,0.11,0.01,0.02,0.14,0.11,0.12,0.05,0.05,0,0,0,0.01,0.01,0,0.03,0.58,17,680,0.11,1,0.52,3.69,2.67
9.95563E+12,48118,3,433.7,1,144.56,0.26,0,0,0.19,0.41,0,0,0,0,0,0,0.03,0.08,0,0.2,0.64,11,290,0.12,4,0,4.57,4.28
9.95563E+12,48183,1,99.97,0,99.97,0.19,0,0,0.29,0,0.5,0,0,0,0,0,0,0,0,0,0.54,5,141,0,10,0,4.95,4.95
9.95563E+12,48101,1,67.49,0,67.49,0,0,0,0.33,0.66,0,0,0,0,0,0,0,0,0,0,0.39,7,312,0.24,10,0,5.74,5.74
9.95563E+12,48185,1,230,0,230,0.48,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0.66,15,626,0,12,0,6.44,5.34
9.95563E+12,48120,6,426.25,0,71.04,0.04,0,0,0.04,0.16,0,0.23,0.05,0.06,0,0,0,0.02,0,0,0.66,14,540,0.11,8,0.57,4.5,3.2
9.95563E+12,48195,1,236.44,0,236.44,0,0,0,0.07,0.23,0,0,0.31,0.12,0,0,0,0.14,0.1,0.2,0.53,1,86,0.28,10,0,4.45,4.45
9.95563E+12,48152,10,585.57,1,58.55,0.02,0.2,0.05,0.08,0.04,0,0.22,0.05,-0.03,0,0,0,0,0.01,0,0.6,6,446,0.13,1,0.48,3.8,3.33
9.95563E+12,48185,1,221.4,1,221.4,0,0,0,0.15,0.4,0.23,0,0.19,0,0,0,0,0,0,0.84,0.67,7,200,0.1,10,0,5.3,4.61
9.95563E+12,48182,3,426.79,1,142.26,0.28,0,0.23,0.02,0.19,0.07,0.07,0,0,0,0,0,0.1,0.01,0,0.55,9,208,0.24,10,0,4.24,2.45
9.95563E+12,48127,2,160.2,1,80.1,0,0,0,0,0.55,0.33,0,0,0,0,0,0.11,0,0,0.88,0.66,6,152,0.08,10,0,4.33,3.23
9.95563E+12,48152,4,174.3,1,43.57,0.68,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.69,15,353,0.09,10,0.22,4.48,3.92
9.95563E+12,48152,1,126,0,126,0,0,0,0,0,0,0,0,0.69,0,0,0,0.3,0,0,0.68,14,298,0,10,0,5.7,5.7
9.95563E+12,48170,8,1966.43,1,245.8,0.23,0.02,0.02,0.13,0.14,0.14,0.06,0,0.12,0,0.05,0.01,0,0.01,0.07,0.5,13,362,0.21,1,0.01,3.81,2.9
9.95563E+12,48169,3,106.97,0,35.65,0.55,0,0,0,0,0.22,0,0,0,0,0,0,0.22,0,0,0.41,14,82,0.23,16,0,3.31,3.31
9.95563E+12,48152,1,76.98,0,76.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.31,1,79,0.3,10,0,4.37,4.37
9.95563E+12,48188,4,390.94,0,97.73,0.2,0,0.34,0,0,0.45,0,0,0,0,0,0,0,0,0.3,0.57,13,380,0.04,4,0,4.55,4.15
9.95563E+12,48187,1,219.6,0,219.6,0,0,0,0,0,0,0,0,0.36,0,0,0,0.57,0.06,0,0.62,1,486,0.11,1,0,6.19,5.09
9.95563E+12,48178,4,243.48,0,60.87,0.14,0.14,0.03,0.03,0,0,0.25,0.1,0,0,0,0,0,0,0,0.58,14,414,0.22,16,0.37,4.64,3.54
9.95563E+12,48152,1,246,0,246,0.31,0.07,0,0.15,0,0,0,0,0.39,0,0,0,0,0.04,0,0.71,8,542,0.01,10,0,6.3,5.6
9.95563E+12,48154,1,119.97,0,119.97,0,0,0.33,0,0.66,0,0,0,0,0,0,0,0,0,0,0.49,21,332,0,4,0,5.81,4.71
